	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_BIOCARTA_RNA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5131221719457013	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4347508214992626	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.57072601576077	0.4663042276544411	100.42469958991755	85	39	0.0
utahontario2_BIOCARTA_SALMONELLA_PATHWAY_weka_svm_weights_r_svm_rbf	0.30303030303030304	0.3783783783783784	0.4054054054054054	-0.21621621621621623	NA	0.6216216216216216	-0.30321592649310863	0.5677272579709508	14.0	3.0	11.0	23.0	11.0	12.0	15.0	3.0	12.0	22.0	11.0	11.0	0.3783783783783784	0.21428571428571427	0.7857142857142857	0.6216216216216216	0.4782608695652174	0.5217391304347826	0.40540540540540543	0.2	0.8	0.5945945945945946	0.5	0.5	117.53664752540628	0.6476418814111863	131.90415688507858	14	23	-0.30000000000000004
utahontario2_BIOCARTA_SALMONELLA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6754147812971343	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.10244988864142528	0.3971014572651706	11.0	5.0	6.0	113.0	79.0	34.0	39.0	5.0	34.0	85.0	79.0	6.0	0.08870967741935484	0.45454545454545453	0.5454545454545454	0.9112903225806451	0.6991150442477876	0.3008849557522124	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9294117647058824	0.07058823529411765	91.86131430724059	0.4485565413099012	96.60250377039497	84	40	0.057616892911010575
utahontario2_BIOCARTA_SARS_PATHWAY_weka_svm_weights_r_svm_rbf	0.5181818181818182	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.00640000000000002	0.4730534470642584	9.0	4.0	5.0	28.0	17.0	11.0	15.0	4.0	11.0	22.0	17.0	5.0	0.24324324324324326	0.4444444444444444	0.5555555555555556	0.7567567567567568	0.6071428571428571	0.39285714285714285	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.7727272727272727	0.22727272727272727	97.93631622865492	0.5097533430256733	103.82062504148351	21	16	0.039393939393939315
utahontario2_BIOCARTA_SARS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6597285067873303	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.07150879820292	0.40914413623056717	10.0	5.0	5.0	114.0	80.0	34.0	39.0	5.0	34.0	85.0	80.0	5.0	0.08064516129032258	0.5	0.5	0.9193548387096774	0.7017543859649122	0.2982456140350877	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9411764705882353	0.058823529411764705	94.64714220412178	0.4525356862261111	97.45946454650714	85	39	0.06938159879336347
utahontario2_BIOCARTA_SET_PATHWAY_weka_svm_weights_r_svm_rbf	0.5454545454545454	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.024604569420035357	0.4606376989473333	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	95.36588229282667	0.4971076727458692	101.24510217247183	23	14	0.06666666666666665
utahontario2_BIOCARTA_SET_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6015082956259427	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4259035881456102	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.52409921804883	0.46133482940476894	99.35447483798626	85	39	0.0
utahontario2_BIOCARTA_SHH_PATHWAY_weka_svm_weights_r_svm_rbf	0.3303030303030303	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46947541240960905	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.19555525208976	0.5036988567302356	102.58751777480731	22	15	0.0
utahontario2_BIOCARTA_SHH_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4799396681749623	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43532342426327564	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.70318597408088	0.46801062553256256	100.79219463741734	85	39	0.0
utahontario2_BIOCARTA_SKP2E2F_PATHWAY_weka_svm_weights_r_svm_rbf	0.6303030303030303	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4596137479056247	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.15389357644425	0.4989634302743148	101.62306125633988	22	15	0.0
utahontario2_BIOCARTA_SKP2E2F_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3903469079939668	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43764604314798045	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.24047643091575	0.469214565279621	101.05147877050545	85	39	0.0
utahontario2_BIOCARTA_SODD_PATHWAY_weka_svm_weights_r_svm_rbf	0.6212121212121212	0.5405405405405406	0.4054054054054054	-0.05405405405405406	NA	0.45945945945945943	-0.10544815465729328	0.465770595354601	2.0	0.0	2.0	35.0	20.0	15.0	15.0	0.0	15.0	22.0	20.0	2.0	0.05405405405405406	0.0	1.0	0.9459459459459459	0.5714285714285714	0.42857142857142855	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9090909090909091	0.09090909090909091	96.42854649880762	0.4898846123602665	99.77399334267082	20	17	-0.09090909090909094
utahontario2_BIOCARTA_SODD_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6446455505279035	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	0.02305918524212131	0.41741728307930087	7.0	2.0	5.0	117.0	80.0	37.0	39.0	2.0	37.0	85.0	80.0	5.0	0.056451612903225805	0.2857142857142857	0.7142857142857143	0.9435483870967742	0.6837606837606838	0.3162393162393162	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9411764705882353	0.058823529411764705	96.56096581034943	0.4586581740703478	98.77802218771308	82	42	-0.007541478129713397
utahontario2_BIOCARTA_SPPA_PATHWAY_weka_svm_weights_r_svm_rbf	0.5696969696969697	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.07890222984562592	0.4508592498416644	3.0	1.0	2.0	34.0	20.0	14.0	15.0	1.0	14.0	22.0	20.0	2.0	0.08108108108108109	0.3333333333333333	0.6666666666666666	0.918918918918919	0.5882352941176471	0.4117647058823529	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9090909090909091	0.09090909090909091	93.34144871183953	0.4996172061971389	101.75621472335158	21	16	-0.024242424242424288
utahontario2_BIOCARTA_SPPA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6920060331825038	0.7258064516129032	0.3145161290322581	0.040322580645161366	NA	0.27419354838709675	0.23706116539992764	0.3862578867327035	15.0	10.0	5.0	109.0	80.0	29.0	39.0	10.0	29.0	85.0	80.0	5.0	0.12096774193548387	0.6666666666666666	0.3333333333333333	0.8790322580645161	0.7339449541284404	0.26605504587155965	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.9411764705882353	0.058823529411764705	89.3528756634848	0.4357770358527583	93.85027052795407	90	34	0.19758672699849167
utahontario2_BIOCARTA_SPRY_PATHWAY_weka_svm_weights_r_svm_rbf	0.6181818181818183	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4491943854087774	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	92.99677161332362	0.49153862363837575	100.11086309952167	23	14	0.06666666666666665
utahontario2_BIOCARTA_SPRY_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6027149321266968	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.05399061032863828	0.4180522131313023	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	96.70784391417635	0.45570286429359674	98.14155766750437	85	39	0.041628959276018174
utahontario2_BIOCARTA_SRCRPTP_PATHWAY_weka_svm_weights_r_svm_rbf	0.696969696969697	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45080717465732023	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	93.33066757970056	0.4882791626552546	99.4470140415491	22	15	0.0
utahontario2_BIOCARTA_SRCRPTP_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5797888386123681	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4297851395048467	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	99.4220168733155	0.4652194099884347	100.1910699512447	83	41	-0.02352941176470591
utahontario2_BIOCARTA_STATHMIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.603030303030303	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45600812019579706	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.40742000610258	0.4914263876840898	100.08800418729378	22	15	0.0
utahontario2_BIOCARTA_STATHMIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6428355957767723	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.07071483474250559	0.41275129271902095	7.0	3.0	4.0	117.0	81.0	36.0	39.0	3.0	36.0	85.0	81.0	4.0	0.056451612903225805	0.42857142857142855	0.5714285714285714	0.9435483870967742	0.6923076923076923	0.3076923076923077	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9529411764705882	0.047058823529411764	95.48158420849848	0.45411271746856413	97.79909880108787	84	40	0.029864253393665052
utahontario2_BIOCARTA_STEM_PATHWAY_weka_svm_weights_r_svm_rbf	0.5151515151515151	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.15465729349736398	0.4714977921282388	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	97.6142487863771	0.49388889764551724	100.58953954133148	23	14	0.06666666666666665
utahontario2_BIOCARTA_STEM_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5481146304675717	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4327709753264607	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	100.11272902725237	0.4657746167004015	100.31064096079791	84	40	-0.0117647058823529
utahontario2_BIOCARTA_STRESS_PATHWAY_weka_svm_weights_r_svm_rbf	0.7212121212121213	0.6756756756756757	0.4054054054054054	0.08108108108108103	NA	0.32432432432432434	0.2291666666666666	0.43408162054837895	3.0	3.0	0.0	34.0	22.0	12.0	15.0	3.0	12.0	22.0	22.0	0.0	0.08108108108108109	1.0	0.0	0.918918918918919	0.6470588235294118	0.35294117647058826	0.40540540540540543	0.2	0.8	0.5945945945945946	1.0	0.0	89.86797395284228	0.46346716503458585	94.39359529157947	25	12	0.19999999999999996
utahontario2_BIOCARTA_STRESS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6479638009049774	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.07071483474250559	0.4018560258201752	7.0	4.0	3.0	117.0	82.0	35.0	39.0	4.0	35.0	85.0	82.0	3.0	0.056451612903225805	0.5714285714285714	0.42857142857142855	0.9435483870967742	0.7008547008547008	0.29914529914529914	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9647058823529412	0.03529411764705882	92.96118666589312	0.44882468836709544	96.66025273784507	86	38	0.06726998491704372
utahontario2_BIOCARTA_TALL1_PATHWAY_weka_svm_weights_r_svm_rbf	0.6454545454545455	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4522624642345875	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	93.63195636879621	0.4899847640629986	99.79439107525832	22	15	0.0
utahontario2_BIOCARTA_TALL1_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5668174962292609	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.02305918524212131	0.4191059860218459	8.0	3.0	5.0	116.0	80.0	36.0	39.0	3.0	36.0	85.0	80.0	5.0	0.06451612903225806	0.375	0.625	0.9354838709677419	0.6896551724137931	0.3103448275862069	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9411764705882353	0.058823529411764705	96.95161275696364	0.46236284174641884	99.57587070888412	83	41	0.018099547511312153
utahontario2_BIOCARTA_TCAPOPTOSIS_PATHWAY_weka_svm_weights_r_svm_rbf	0.5303030303030303	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4624571897609823	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.74257171091784	0.5062826133009986	103.11374722636805	22	15	0.0
utahontario2_BIOCARTA_TCAPOPTOSIS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.502262443438914	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.047044632086851675	0.4344238610530882	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	100.49509039226317	0.4743751255661212	102.16287276127899	83	41	-0.02352941176470591
utahontario2_BIOCARTA_TCRA_PATHWAY_weka_svm_weights_r_svm_rbf	0.5909090909090909	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.460043874585867	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.24294275859482	0.49737656246735745	101.29986649983542	22	15	0.0
utahontario2_BIOCARTA_TCRA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5815987933634993	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.17850570482149433	0.40692568000276613	12.0	7.0	5.0	112.0	80.0	32.0	39.0	7.0	32.0	85.0	80.0	5.0	0.0967741935483871	0.5833333333333334	0.4166666666666667	0.9032258064516129	0.7142857142857143	0.2857142857142857	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9411764705882353	0.058823529411764705	94.13394765121738	0.45571668191261366	98.14453347204683	87	37	0.1206636500754148
utahontario2_BIOCARTA_TCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.6424242424242426	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	-0.003389830508474716	0.44393107176716623	2.0	2.0	0.0	35.0	22.0	13.0	15.0	2.0	13.0	22.0	22.0	0.0	0.05405405405405406	1.0	0.0	0.9459459459459459	0.6285714285714286	0.37142857142857144	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	1.0	0.0	91.90710711047645	0.4808983446320654	97.94377497314663	24	13	0.1333333333333333
utahontario2_BIOCARTA_TCR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6108597285067874	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.18997175141242936	0.3963880968009275	18.0	10.0	8.0	106.0	77.0	29.0	39.0	10.0	29.0	85.0	77.0	8.0	0.14516129032258066	0.5555555555555556	0.4444444444444444	0.8548387096774194	0.7264150943396226	0.27358490566037735	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.9058823529411765	0.09411764705882353	91.69629292889687	0.4575202658590318	98.53295880740207	87	37	0.16229260935143275
utahontario2_BIOCARTA_TCYTOTOXIC_PATHWAY_weka_svm_weights_r_svm_rbf	0.5121212121212121	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.10069444444444436	0.4540372528871751	3.0	2.0	1.0	34.0	21.0	13.0	15.0	2.0	13.0	22.0	21.0	1.0	0.08108108108108109	0.6666666666666666	0.3333333333333333	0.918918918918919	0.6176470588235294	0.38235294117647056	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9545454545454546	0.045454545454545456	93.9993910927107	0.5094384068057536	103.75648249951175	23	14	0.08787878787878789
utahontario2_BIOCARTA_TCYTOTOXIC_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6874811463046757	0.717741935483871	0.3145161290322581	0.032258064516129115	NA	0.282258064516129	0.24600416956219595	0.3932819371758813	20.0	12.0	8.0	104.0	77.0	27.0	39.0	12.0	27.0	85.0	77.0	8.0	0.16129032258064516	0.6	0.4	0.8387096774193549	0.7403846153846154	0.25961538461538464	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.9058823529411765	0.09411764705882353	90.97774631975085	0.4467712233524157	96.21801225408424	89	35	0.2135746606334843
utahontario2_BIOCARTA_TEL_PATHWAY_weka_svm_weights_r_svm_rbf	0.7212121212121213	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.1749571183533449	0.42831335218731276	3.0	2.0	1.0	34.0	21.0	13.0	15.0	2.0	13.0	22.0	21.0	1.0	0.08108108108108109	0.6666666666666666	0.3333333333333333	0.918918918918919	0.6176470588235294	0.38235294117647056	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9545454545454546	0.045454545454545456	88.67376860922413	0.46691234100245255	95.09526861507115	23	14	0.08787878787878789
utahontario2_BIOCARTA_TEL_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6386123680241327	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.03665338645418301	0.4110585487045119	4.0	2.0	2.0	120.0	83.0	37.0	39.0	2.0	37.0	85.0	83.0	2.0	0.03225806451612903	0.5	0.5	0.967741935483871	0.6916666666666667	0.30833333333333335	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9764705882352941	0.023529411764705882	95.0900024423941	0.45110134289021653	97.15055999434263	85	39	0.0277526395173453
utahontario2_BIOCARTA_TFF_PATHWAY_weka_svm_weights_r_svm_rbf	0.5424242424242425	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4635966597767508	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.97847633541625	0.4958687234363858	100.99276740416644	22	15	0.0
utahontario2_BIOCARTA_TFF_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6006033182503772	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.012749003984063966	0.42439280795906537	3.0	1.0	2.0	121.0	83.0	38.0	39.0	1.0	38.0	85.0	83.0	2.0	0.024193548387096774	0.3333333333333333	0.6666666666666666	0.9758064516129032	0.6859504132231405	0.3140495867768595	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9764705882352941	0.023529411764705882	98.17461106829198	0.46294385523645126	99.70099954481104	84	40	0.002111613876319751
utahontario2_BIOCARTA_TGFB_PATHWAY_weka_svm_weights_r_svm_rbf	0.5151515151515151	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46346799057029003	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.95183793298828	0.5009158419813798	102.02070573781138	22	15	0.0
utahontario2_BIOCARTA_TGFB_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6395173453996984	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.012749003984063966	0.4159569381888259	4.0	1.0	3.0	120.0	82.0	38.0	39.0	1.0	38.0	85.0	82.0	3.0	0.03225806451612903	0.25	0.75	0.967741935483871	0.6833333333333333	0.31666666666666665	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9647058823529412	0.03529411764705882	96.22314483657416	0.455190816993498	98.03128160042493	83	41	-0.009653092006033148
utahontario2_BIOCARTA_TH1TH2_PATHWAY_weka_svm_weights_r_svm_rbf	0.7121212121212122	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.07829181494661919	0.41971657906157267	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	86.89397755894538	0.47868234103578666	97.49244516509819	22	15	0.0
utahontario2_BIOCARTA_TH1TH2_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6081447963800904	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.005477308294209526	0.42018418995977774	6.0	2.0	4.0	118.0	81.0	37.0	39.0	2.0	37.0	85.0	81.0	4.0	0.04838709677419355	0.3333333333333333	0.6666666666666666	0.9516129032258065	0.6864406779661016	0.3135593220338983	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9529411764705882	0.047058823529411764	97.20103322374254	0.46216261690449434	99.53274967671625	83	41	0.004223227752639502
